Match ID	taxonomy	annotation ID	ype	distance	relation	product
AC093886.2/103918-103988(+)	9606	id-AC093886.2:105408..106924	repeat_region	1420	near	None
AC093886.2/103918-103988(+)	9606	id-AC093886.2:107127..107225	repeat_region	3139	near	None
AC093886.2/103918-103988(+)	9606	id-AC093886.2:107160..107241	repeat_region	3172	near	None
AC093886.2/103918-103988(+)	9606	id-AC093886.2:107511..107801	repeat_region	3523	near	None

NG_015812.1/342541-342611(+)	9606	NG_015812.1:1..493700	region	0	inside e151089	['genomic DNA']
NG_015812.1/342541-342611(+)	9606	gene-FRAS1	gene	0	inside e149089	None
NG_015812.1/342541-342611(+)	9606	rna-NM_025074.6	mRNA	0	inside e149089	['Fraser extracellular matrix complex subunit 1, transcript variant 1']

AL589947.3/75232-75300(+)	9606	AL589947.3:1..143715	region	0	inside e68415	['genomic DNA']
AL589947.3/75232-75300(+)	9606	id-AL589947.3:74036..74037	sequence_feature	-1195	near	None

AC007878.2/90541-90611(+)	9606	AC007878.2:1..185134	region	0	inside s90540	['genomic DNA']

AC006065.3/173076-173146(+)	9606	AC006065.3:1..191134	region	0	inside e17988	['genomic DNA']
AC006065.3/173076-173146(+)	9606	id-AC006065.3:169651..169939	repeat_region	-3137	near	None
AC006065.3/173076-173146(+)	9606	id-AC006065.3:170001..170114	repeat_region	-2962	near	None

LT571452.1/129175575-129175645(+)	9600	LT571452.1:1..136302887	region	0	inside e7127242	['genomic DNA']

AC174832.3/151066-150996(-)	59463	REVERSE:AC174832.3:1..191308	region	0	inside e40242	['genomic DNA']

AL132994.4/96269-96339(+)	9606	AL132994.4:1..180273	region	0	inside e83934	['genomic DNA']

AC004510.1/38489-38419(-)	9606	id-AC004510.1:33361..33640	repeat_region	4779	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:33641..33772	repeat_region	4647	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:34297..34416	repeat_region	4003	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:34721..35160	repeat_region	3259	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:35211..35328	repeat_region	3091	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:35629..35967	repeat_region	2452	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:35972..36272	repeat_region	2147	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:36342..36365	repeat_region	2054	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:36366..36667	repeat_region	1752	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:37011..37061	repeat_region	1358	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:37776..37815	repeat_region	604	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:37883..38160	repeat_region	259	near	None
AC004510.1/38489-38419(-)	9606	id-AC004510.1:38834..39135	repeat_region	-345	near	None

AC066613.7/66988-67058(+)	9606	AC066613.7:1..169077	region	0	inside s66987	['genomic DNA']
AC066613.7/66988-67058(+)	9606	id-AC066613.7:1..147648	sequence_feature	0	inside s66987	None

AL354793.11/15351-15281(-)	9606	REVERSE:AL354793.11:1..180504	region	0	inside s15280	['genomic DNA']

AL109924.20/42194-42264(+)	9606	AL109924.20:1..130296	region	0	inside s42193	['genomic DNA']

AL451064.6/39468-39398(-)	9606	REVERSE:AL451064.6:1..79743	region	0	inside s39397	['genomic DNA']

LT160000.1/224265696-224265766(+)	9541	LT160000.1:1..229594237	region	0	inside e5328471	['genomic DNA']

LT160000.1/160196106-160196036(-)	9541	REVERSE:LT160000.1:1..229594237	region	0	inside e69398131	['genomic DNA']

AC159036.3/84145-84215(+)	9598	AC159036.3:1..156920	region	0	inside e72705	['genomic DNA']

AL356738.14/33223-33293(+)	9606	AL356738.14:1..174693	region	0	inside s33222	['genomic DNA']
AL356738.14/33223-33293(+)	9606	id-AL356738.14:1998..172693	sequence_feature	0	inside s31225	None
AL356738.14/33223-33293(+)	9606	rna-RP13-228J13.7-004	mRNA	0	inside s6403	['chloride intracellular channel 2']
AL356738.14/33223-33293(+)	9606	rna-RP13-228J13.7-001	mRNA	0	inside s6392	['chloride intracellular channel 2']
AL356738.14/33223-33293(+)	9606	rna-RP13-228J13.7-003	mRNA	0	inside s6288	['chloride intracellular channel 2']
AL356738.14/33223-33293(+)	9606	rna-RP13-228J13.7-002	mRNA	0	inside s6173	['chloride intracellular channel 2']

AC163757.5/133576-133506(-)	9598	REVERSE:AC163757.5:1..169213	region	0	inside e35637	['genomic DNA']

CT737401.2/136316-136246(-)	9598	REVERSE:CT737401.2:1..193693	region	0	inside e57377	['genomic DNA']

AC234781.7/107266-107336(+)	9606	AC234781.7:1..170491	region	0	inside e63155	['genomic DNA']

BX682237.7/146047-145977(-)	9606	REVERSE:BX682237.7:1..207551	region	0	inside e61504	['genomic DNA']
BX682237.7/146047-145977(-)	9606	REVERSE:id-BX682237.7:147262..147268	sequence_feature	1215	near	None

NG_012497.2/11427-11497(+)	9606	NG_012497.2:1..65468	region	0	inside s11426	['genomic DNA']
NG_012497.2/11427-11497(+)	9606	gene-CLIC2	gene	0	inside s6430	None
NG_012497.2/11427-11497(+)	9606	rna-NM_001289.5	mRNA	0	inside s6430	['chloride intracellular channel 2']

AC012308.12/52311-52381(+)	9606	AC012308.12:1..163816	region	0	inside s52310	['genomic DNA']

FN416688.1/210-140(-)	9796	REVERSE:FN416688.1:1..830	region	0	inside s139	['genomic DNA']
FN416688.1/210-140(-)	9796	REVERSE:id-FN416688.1:400..430	region	190	near	None

DQ384445.1/1566-1496(-)	9606	REVERSE:DQ384445.1:1..36129	region	0	inside s1495	['genomic DNA']

AC192571.2/202199-202129(-)	9598	REVERSE:AC192571.2:1..206973	region	0	inside e4774	['genomic DNA']

AC193913.3/83272-83342(+)	9598	AC193913.3:1..176650	region	0	inside s83271	['genomic DNA']

LT571452.1/100558937-100559007(+)	9600	LT571452.1:1..136302887	region	0	inside e35743880	['genomic DNA']

AL109953.24/129703-129637(-)	9606	REVERSE:AL109953.24:1..148859	region	0	inside e19156	['genomic DNA']

AC114550.4/236-166(-)	9606	id-AC114550.4:3..97	repeat_region	69	near	None
AC114550.4/236-166(-)	9606	id-AC114550.4:3484..3838	repeat_region	-3248	near	None
AC114550.4/236-166(-)	9606	id-AC114550.4:4189..4497	repeat_region	-3953	near	None

AC087269.5/173672-173602(-)	9606	id-AC087269.5:171944..172180	repeat_region	1422	near	None
AC087269.5/173672-173602(-)	9606	id-AC087269.5:173436..173533	repeat_region	69	near	None
AC087269.5/173672-173602(-)	9606	id-AC087269.5:177100..177271	repeat_region	-3428	near	None
AC087269.5/173672-173602(-)	9606	id-AC087269.5:177622..177929	repeat_region	-3950	near	None

AC270265.1/105849-105919(+)	9606	AC270265.1:1..205184	region	0	inside e99265	['genomic DNA']

AC147314.4/115371-115301(-)	9598	REVERSE:AC147314.4:1..176459	region	0	inside e61088	['genomic DNA']

AC215525.4/148792-148862(+)	9598	AC215525.4:1..231830	region	0	inside e82968	['genomic DNA']

AL161613.23/61393-61323(-)	9606	REVERSE:AL161613.23:1..113372	region	0	inside e51979	['genomic DNA']

AC006399.6/55996-55926(-)	9606	id-AC006399.6:59166..59572	repeat_region	-3170	near	None
AC006399.6/55996-55926(-)	9606	id-AC006399.6:59586..65678	repeat_region	-3590	near	None

AC193204.3/37738-37808(+)	9598	AC193204.3:1..177299	region	0	inside s37737	['genomic DNA']

CU464038.1/109655-109585(-)	9598	REVERSE:CU464038.1:1..156003	region	0	inside e46348	['genomic DNA']

AC193890.3/173366-173436(+)	9598	AC193890.3:1..187401	region	0	inside e13965	['genomic DNA']

FQ976794.13/39772-39842(+)	9823	FQ976794.13:1..145831	region	0	inside s39771	['genomic DNA']

LT634571.1/126895525-126895595(+)	9823	LT634571.1:1..129927919	region	0	inside e3032324	['genomic DNA']

AC025457.5/121737-121667(-)	9606	REVERSE:AC025457.5:1..140734	region	0	inside e18997	['genomic DNA']
AC025457.5/121737-121667(-)	9606	REVERSE:id-AC025457.5:1..140734	region	0	inside e18997	None

AC164516.2/53506-53577(+)	9361	AC164516.2:1..127034	region	0	inside s53505	['genomic DNA']

AC083873.3/72254-72184(-)	9606	REVERSE:AC083873.3:1..161635	region	0	inside s72183	['genomic DNA']

AC188558.3/127292-127362(+)	9598	AC188558.3:1..203411	region	0	inside e76049	['genomic DNA']

AC187523.4/142614-142544(-)	9598	REVERSE:AC187523.4:1..168538	region	0	inside e25924	['genomic DNA']

LT160001.1/85439695-85439765(+)	9541	LT160001.1:1..190673448	region	0	inside s85439694	['genomic DNA']

AC198191.3/4668-4738(+)	9544	AC198191.3:1..186843	region	0	inside s4667	['genomic DNA']

AC108679.6/133841-133911(+)	9606	AC108679.6:1..151450	region	0	inside e17539	['genomic DNA']
AC108679.6/133841-133911(+)	9606	id-AC108679.6:129451..129668	repeat_region	-4173	near	None
AC108679.6/133841-133911(+)	9606	id-AC108679.6:130031..130052	repeat_region	-3789	near	None
AC108679.6/133841-133911(+)	9606	id-AC108679.6:130292..130318	repeat_region	-3523	near	None
AC108679.6/133841-133911(+)	9606	id-AC108679.6:131004..131163	repeat_region	-2678	near	None
AC108679.6/133841-133911(+)	9606	id-AC108679.6:131196..131470	repeat_region	-2371	near	None
AC108679.6/133841-133911(+)	9606	id-AC108679.6:131471..131514	repeat_region	-2327	near	None
AC108679.6/133841-133911(+)	9606	id-AC108679.6:134530..140613	repeat_region	619	near	None

AL512449.6/70263-70332(+)	9606	AL512449.6:1..176690	region	0	inside s70262	['genomic DNA']

AC239903.1/15208-15139(-)	9606	REVERSE:AC239903.1:1..41956	region	0	inside s15138	['genomic DNA']

AC241848.2/15934-15865(-)	9606	REVERSE:AC241848.2:1..42708	region	0	inside s15864	['genomic DNA']

AC078993.20/73329-73260(-)	9606	id-AC078993.20:71356..71762	repeat_region	1498	near	None
AC078993.20/73329-73260(-)	9606	id-AC078993.20:71763..71847	repeat_region	1413	near	None
AC078993.20/73329-73260(-)	9606	id-AC078993.20:76550..76789	repeat_region	-3221	near	None
AC078993.20/73329-73260(-)	9606	id-AC078993.20:77990..78278	repeat_region	-4661	near	None

AL390039.10/39651-39581(-)	9606	REVERSE:AL390039.10:1..162579	region	0	inside s39580	['genomic DNA']

AC191763.3/55521-55451(-)	9598	REVERSE:AC191763.3:1..169533	region	0	inside s55450	['genomic DNA']

AC239266.3/26647-26577(-)	9534	REVERSE:AC239266.3:1..183643	region	0	inside s26576	['genomic DNA']

AL136109.11/44555-44485(-)	9606	REVERSE:AL136109.11:1..126367	region	0	inside s44484	['genomic DNA']

NG_029760.1/69393-69463(+)	9606	NG_029760.1:1..113958	region	0	inside e44495	['genomic DNA']
NG_029760.1/69393-69463(+)	9606	gene-ZNF644	gene	0	inside e42495	None
NG_029760.1/69393-69463(+)	9606	rna-NM_201269.2	mRNA	0	inside e42495	['zinc finger protein 644, transcript variant 1']

AC143449.9/92763-92693(-)	9544	REVERSE:AC143449.9:1..177050	region	0	inside e84287	['genomic DNA']

FP016070.6/29968-29896(-)	9823	REVERSE:FP016070.6:1..94428	region	0	inside s29895	['genomic DNA']

LT160002.1/189744355-189744425(+)	9541	LT160002.1:1..197221778	region	0	inside e7477353	['genomic DNA']

AC090987.5/95007-94937(-)	9606	id-AC090987.5:89923..90071	repeat_region	4866	near	None
AC090987.5/95007-94937(-)	9606	id-AC090987.5:96286..97281	repeat_region	-1279	near	None

LT160002.1/186127683-186127613(-)	9541	REVERSE:LT160002.1:1..197221778	region	0	inside e11094095	['genomic DNA']

AC136297.6/71958-72028(+)	9606	AC136297.6:1..185908	region	0	inside s71957	['genomic DNA']
AC136297.6/71958-72028(+)	9606	id-AC136297.6:66591..67043	repeat_region	-4915	near	None
AC136297.6/71958-72028(+)	9606	id-AC136297.6:67265..67287	repeat_region	-4671	near	None
AC136297.6/71958-72028(+)	9606	id-AC136297.6:67368..67502	repeat_region	-4456	near	None
AC136297.6/71958-72028(+)	9606	id-AC136297.6:67503..67819	repeat_region	-4139	near	None
AC136297.6/71958-72028(+)	9606	id-AC136297.6:67820..67985	repeat_region	-3973	near	None
AC136297.6/71958-72028(+)	9606	id-AC136297.6:72164..72464	repeat_region	136	near	None
AC136297.6/71958-72028(+)	9606	id-AC136297.6:72506..72819	repeat_region	478	near	None
AC136297.6/71958-72028(+)	9606	id-AC136297.6:73868..74196	repeat_region	1840	near	None

LT160000.1/138744627-138744557(-)	9541	REVERSE:LT160000.1:1..229594237	region	0	inside e90849610	['genomic DNA']

LT160002.1/76582489-76582420(-)	9541	REVERSE:LT160002.1:1..197221778	region	0	inside s76582419	['genomic DNA']

AL391833.10/158641-158711(+)	9606	AL391833.10:1..201512	region	0	inside e42801	['genomic DNA']

AP000888.3/80851-80921(+)	9606	AP000888.3:1..166355	region	0	inside s80850	['genomic DNA']
AP000888.3/80851-80921(+)	9606	id-AP000888.3:82471..82517	repeat_region	1550	near	None

NG_008289.2/165443-165513(+)	9606	NG_008289.2:1..1387386	region	0	inside s165442	['genomic DNA']
NG_008289.2/165443-165513(+)	9606	gene-PRKN	gene	0	inside s160442	None
NG_008289.2/165443-165513(+)	9606	rna-NM_004562.2	mRNA	0	inside s160442	['parkin RBR E3 ubiquitin protein ligase, transcript variant 1']

LT571452.1/94940728-94940798(+)	9600	LT571452.1:1..136302887	region	0	inside e41362089	['genomic DNA']

LT160002.1/91772617-91772547(-)	9541	REVERSE:LT160002.1:1..197221778	region	0	inside s91772546	['genomic DNA']

AC204498.2/153181-153111(-)	9598	REVERSE:AC204498.2:1..183790	region	0	inside e30609	['genomic DNA']

AL359914.15/101237-101167(-)	9606	REVERSE:AL359914.15:1..170949	region	0	inside e69712	['genomic DNA']

LT571452.1/133590302-133590232(-)	9600	REVERSE:LT571452.1:1..136302887	region	0	inside e2712585	['genomic DNA']

LT571452.1/88298964-88298894(-)	9600	REVERSE:LT571452.1:1..136302887	region	0	inside e48003923	['genomic DNA']

AC093815.3/110643-110713(+)	9606	AC093815.3:1..168105	region	0	inside e57392	['genomic DNA']
AC093815.3/110643-110713(+)	9606	id-AC093815.3:106198..106464	repeat_region	-4179	near	None
AC093815.3/110643-110713(+)	9606	id-AC093815.3:106878..106913	repeat_region	-3730	near	None
AC093815.3/110643-110713(+)	9606	id-AC093815.3:107196..107306	repeat_region	-3337	near	None
AC093815.3/110643-110713(+)	9606	id-AC093815.3:107531..107712	repeat_region	-2931	near	None
AC093815.3/110643-110713(+)	9606	id-AC093815.3:107966..108378	repeat_region	-2265	near	None
AC093815.3/110643-110713(+)	9606	id-AC093815.3:108617..108639	repeat_region	-2004	near	None
AC093815.3/110643-110713(+)	9606	id-AC093815.3:108629..110852	repeat_region	0	inside e139	None
AC093815.3/110643-110713(+)	9606	id-AC093815.3:110866..115776	repeat_region	153	near	None

CT573270.1/164125-164057(-)	9598	REVERSE:CT573270.1:1..165723	region	0	inside e1598	['genomic DNA']

AC096886.2/92620-92690(+)	9606	AC096886.2:1..163114	region	0	inside e70424	['genomic DNA']

NG_028012.1/615818-615748(-)	9606	REVERSE:NG_028012.1:1..715958	region	0	inside e100140	['genomic DNA']
NG_028012.1/615818-615748(-)	9606	REVERSE:gene-DOCK3	gene	0	inside e98140	None
NG_028012.1/615818-615748(-)	9606	REVERSE:rna-NM_004947.4	mRNA	0	inside e98140	['dedicator of cytokinesis 3']

AC004478.1/69929-69998(+)	9606	AC004478.1:1..151822	region	0	inside s69928	['genomic DNA']

AC194798.3/33568-33637(+)	9598	AC194798.3:1..196382	region	0	inside s33567	['genomic DNA']

NG_016251.1/187282-187213(-)	9606	REVERSE:NG_016251.1:1..850970	region	0	inside s187212	['genomic DNA']
NG_016251.1/187282-187213(-)	9606	REVERSE:gene-PCDH11X	gene	0	inside s126012	None
NG_016251.1/187282-187213(-)	9606	REVERSE:rna-NM_032968.4	mRNA	0	inside s126012	['protocadherin 11 X-linked, transcript variant c']

AC198523.3/161350-161420(+)	9601	AC198523.3:1..193619	region	0	inside e32199	['genomic DNA']
AC198523.3/161350-161420(+)	9601	id-AC198523.3:157717..158310	sequence_uncertainty	-3040	near	None

CP011897.1/38500808-38500878(+)	112262	CP011897.1:1..79188434	region	0	inside s38500807	['genomic DNA']

CP011888.1/102060073-102060006(-)	112262	REVERSE:CP011888.1:1..224538689	region	0	inside s102060005	['genomic DNA']

CP011895.1/85806294-85806364(+)	112262	CP011895.1:1..86551329	region	0	inside e744965	['genomic DNA']

AC018901.8/24026-24096(+)	9606	AC018901.8:1..199503	region	0	inside s24025	['genomic DNA']
AC018901.8/24026-24096(+)	9606	id-AC018901.8:1..41260	sequence_feature	0	inside e17164	None

AC025270.6/111261-111331(+)	9606	AC025270.6:1..128484	region	0	inside e17153	['genomic DNA']
AC025270.6/111261-111331(+)	9606	id-AC025270.6:87236..128484	sequence_feature	0	inside e17153	None

AC087828.6/9873-9943(+)	9606	AC087828.6:1..185324	region	0	inside s9872	['genomic DNA']
AC087828.6/9873-9943(+)	9606	id-AC087828.6:4413..4886	repeat_region	-4987	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:6283..6520	repeat_region	-3353	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:6615..6628	repeat_region	-3245	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:6911..7052	repeat_region	-2821	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:7241..7288	repeat_region	-2585	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:10598..10910	repeat_region	655	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:11570..11576	sequence_uncertainty	1627	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:11584..11589	sequence_uncertainty	1641	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:11767..11772	sequence_uncertainty	1824	near	None
AC087828.6/9873-9943(+)	9606	id-AC087828.6:12178..12472	repeat_region	2235	near	None

LT160001.1/165824040-165824110(+)	9541	LT160001.1:1..190673448	region	0	inside e24849338	['genomic DNA']

AC191869.3/131957-132027(+)	9598	AC191869.3:1..171765	region	0	inside e39738	['genomic DNA']

CU657973.6/43225-43155(-)	9823	REVERSE:CU657973.6:1..66072	region	0	inside e22847	['genomic DNA']

CP011888.1/169316304-169316234(-)	112262	REVERSE:CP011888.1:1..224538689	region	0	inside e55222385	['genomic DNA']

LT160001.1/152777595-152777665(+)	9541	LT160001.1:1..190673448	region	0	inside e37895783	['genomic DNA']

AC128657.2/29382-29313(-)	9606	id-AC128657.2:31779..31925	repeat_region	-2397	near	None
AC128657.2/29382-29313(-)	9606	id-AC128657.2:31926..32223	repeat_region	-2544	near	None
AC128657.2/29382-29313(-)	9606	id-AC128657.2:32224..32359	repeat_region	-2842	near	None

AC128649.5/79982-80051(+)	9606	AC128649.5:1..167071	region	0	inside s79981	['genomic DNA']

AL163301.2/225171-225241(+)	9606	AL163301.2:1..340000	region	0	inside e114759	['genomic DNA']
AL163301.2/225171-225241(+)	9606	gene-ADARB1	gene	0	inside e39058	None
AL163301.2/225171-225241(+)	9606	rna-ADARB1	mRNA	0	inside e39058	None
AL163301.2/225171-225241(+)	9606	id-ADARB1-94	region	0	inside e27609	None
AL163301.2/225171-225241(+)	9606	exon-ADARB1-6	exon	-4678	near	None
AL163301.2/225171-225241(+)	9606	cds-CAB90493.1-4	CDS	-4678	near	['human dsRNA adenosine deaminase DRADA2b, EC 3.5.']
AL163301.2/225171-225241(+)	9606	id-ADARB1-6	exon	-4678	near	None
AL163301.2/225171-225241(+)	9606	exon-ADARB1-7	exon	-3921	near	None
AL163301.2/225171-225241(+)	9606	cds-CAB90493.1-5	CDS	-3921	near	['human dsRNA adenosine deaminase DRADA2b, EC 3.5.']
AL163301.2/225171-225241(+)	9606	id-ADARB1-7	exon	-3921	near	None
AL163301.2/225171-225241(+)	9606	exon-ADARB1-8	exon	-2838	near	None
AL163301.2/225171-225241(+)	9606	cds-CAB90493.1-6	CDS	-2838	near	['human dsRNA adenosine deaminase DRADA2b, EC 3.5.']
AL163301.2/225171-225241(+)	9606	id-ADARB1-8	exon	-2838	near	None
AL163301.2/225171-225241(+)	9606	exon-ADARB1-9	exon	-2340	near	None
AL163301.2/225171-225241(+)	9606	cds-CAB90493.1-7	CDS	-2340	near	['human dsRNA adenosine deaminase DRADA2b, EC 3.5.']
AL163301.2/225171-225241(+)	9606	id-ADARB1-9	exon	-2340	near	None
AL163301.2/225171-225241(+)	9606	id-ADARB1-67	TANDEM	4349	near	None
AL163301.2/225171-225241(+)	9606	id-ADARB1-68	TANDEM	4381	near	None
AL163301.2/225171-225241(+)	9606	id-ADARB1-69	DISPERSED	4816	near	None

XM_008538191.1/4501-4571(+)	9798	XM_008538191.1:1..4929	region	0	inside e358	['mRNA']
XM_008538191.1/4501-4571(+)	9798	gene-MX2	gene	0	inside e358	None
XM_008538191.1/4501-4571(+)	9798	cds-XP_008536413.1	CDS	-2123	near	['interferon-induced GTP-binding protein Mx2']
XM_008538191.1/4501-4571(+)	9798	id-MX2	STS	-3855	near	None

U78096.1/2517-2587(+)	9606	U78096.1:1..5446	region	0	inside s2516	['genomic DNA']
U78096.1/2517-2587(+)	9606	id-U78096.1:1..263	intron	-2254	near	None
U78096.1/2517-2587(+)	9606	rna-U78096.1:264..5446	mRNA	0	inside s2253	['macrophage colony stimulating factor receptor']
U78096.1/2517-2587(+)	9606	exon-U78096.1:264..5446-1	exon	-2149	near	['macrophage colony stimulating factor receptor']
U78096.1/2517-2587(+)	9606	exon-U78096.1:264..5446-2	exon	2631	near	['macrophage colony stimulating factor receptor']
U78096.1/2517-2587(+)	9606	id-U78096.1:264..368	exon	-2149	near	None
U78096.1/2517-2587(+)	9606	id-U78096.1:369..5217	intron	0	inside s2148	None
U78096.1/2517-2587(+)	9606	id-U78096.1:2992..3281	repeat_region	405	near	None
U78096.1/2517-2587(+)	9606	id-U78096.1:3790..4081	repeat_region	1203	near	None
U78096.1/2517-2587(+)	9606	id-U78096.1:4751..4837	repeat_region	2164	near	None
U78096.1/2517-2587(+)	9606	id-U78096.1:5218..5446-2	exon	2631	near	None
U78096.1/2517-2587(+)	9606	gene-c-fms	gene	2811	near	None
U78096.1/2517-2587(+)	9606	cds-AAB51235.1	CDS	2811	near	['macrophage colony stimulating factor receptor']

NG_012303.1/29065-29135(+)	9606	NG_012303.1:1..67082	region	0	inside s29064	['genomic DNA']
NG_012303.1/29065-29135(+)	9606	gene-CSF1R	gene	0	inside s24064	None
NG_012303.1/29065-29135(+)	9606	rna-NM_005211.3	mRNA	0	inside s24064	['colony stimulating factor 1 receptor, transcript variant 1']
NG_012303.1/29065-29135(+)	9606	aln1	cDNA_match	-3229	near	None
NG_012303.1/29065-29135(+)	9606	aln1-2	cDNA_match	-2149	near	None
NG_012303.1/29065-29135(+)	9606	aln2	cDNA_match	2535	near	None
NG_012303.1/29065-29135(+)	9606	aln3	cDNA_match	2598	near	None
NG_012303.1/29065-29135(+)	9606	id-CSF1R-2	exon	2631	near	None
NG_012303.1/29065-29135(+)	9606	exon-NM_005211.3-2	exon	2631	near	['colony stimulating factor 1 receptor, transcript variant 1']
NG_012303.1/29065-29135(+)	9606	id-CSF1R-23	STS	2631	near	None
NG_012303.1/29065-29135(+)	9606	aln0-2	cDNA_match	2631	near	None
NG_012303.1/29065-29135(+)	9606	aln1-3	cDNA_match	2631	near	None
NG_012303.1/29065-29135(+)	9606	cds-NP_005202.2	CDS	2811	near	['macrophage colony-stimulating factor 1 receptor precursor']
NG_012303.1/29065-29135(+)	9606	id-CSF1R-24	STS	4748	near	None

XM_012113136.2/2923-2853(-)	9938	REVERSE:XM_012113136.2:1..14801	region	0	inside s2852	['mRNA']
XM_012113136.2/2923-2853(-)	9938	REVERSE:gene-NPC1L1	gene	0	inside s2852	None

XM_015095355.1/1135-1065(-)	9940	REVERSE:XM_015095355.1:1..10234	region	0	inside s1064	['mRNA']
XM_015095355.1/1135-1065(-)	9940	REVERSE:gene-NPC1L1	gene	0	inside s1064	None

XM_019439434.1/331-261(-)	9691	REVERSE:XM_019439434.1:1..2871	region	0	inside s260	['mRNA']
XM_019439434.1/331-261(-)	9691	REVERSE:gene-LOC109260937	gene	0	inside s260	None
XM_019439434.1/331-261(-)	9691	REVERSE:cds-XP_019294979.1	CDS	2080	near	['histone H2A-Bbd type 2/3-like']

AK093203.1/1667-1597(-)	9606	REVERSE:AK093203.1:1..1991	region	0	inside e324	['mRNA']

XM_014841582.1/7537-7607(+)	9793	XM_014841582.1:1..10473	region	0	inside e2866	['mRNA']
XM_014841582.1/7537-7607(+)	9793	gene-DSCR3	gene	0	inside e2866	None

XM_019724795.1/1014-944(-)	89399	REVERSE:XM_019724795.1:1..5085	region	0	inside s943	['mRNA']
XM_019724795.1/1014-944(-)	89399	REVERSE:gene-FRAT1	gene	0	inside s943	None
XM_019724795.1/1014-944(-)	89399	REVERSE:cds-XP_019580354.1	CDS	1726	near	['proto-oncogene FRAT1']

AK124601.1/1979-2049(+)	9606	AK124601.1:1..4442	region	0	inside s1978	['mRNA']

XM_021062271.1/1055-985(-)	9823	REVERSE:XM_021062271.1:1..12479	region	0	inside s984	['mRNA']
XM_021062271.1/1055-985(-)	9823	REVERSE:gene-LOC110255349	gene	0	inside s984	None

XM_022510319.1/4690-4620(-)	391180	REVERSE:XM_022510319.1:1..4850	region	0	inside e160	['mRNA']
XM_022510319.1/4690-4620(-)	391180	REVERSE:gene-LOC111152037	gene	0	inside e160	None
XM_022510319.1/4690-4620(-)	391180	REVERSE:cds-XP_022366027.1	CDS	-794	near	['alpha-aminoadipic semialdehyde synthase, mitochondrial isoform X1']

AK126653.1/2955-2886(-)	9606	REVERSE:AK126653.1:1..3700	region	0	inside e745	['mRNA']

NG_008939.1/75425-75495(+)	9606	NG_008939.1:1..86845	region	0	inside e11350	['genomic DNA']
NG_008939.1/75425-75495(+)	9606	gene-PCCB	gene	0	inside e9352	None
NG_008939.1/75425-75495(+)	9606	rna-NM_000532.4	mRNA	0	inside e9352	['propionyl-CoA carboxylase subunit beta, transcript variant 1']
NG_008939.1/75425-75495(+)	9606	id-PCCB-10	exon	-3685	near	None
NG_008939.1/75425-75495(+)	9606	exon-NM_000532.4-10	exon	-3685	near	['propionyl-CoA carboxylase subunit beta, transcript variant 1']
NG_008939.1/75425-75495(+)	9606	cds-NP_000523.2-10	CDS	-3685	near	['propionyl-CoA carboxylase beta chain, mitochondrial isoform 1 precursor']
NG_008939.1/75425-75495(+)	9606	aln0-10	cDNA_match	-3685	near	None
NG_008939.1/75425-75495(+)	9606	aln1-11	cDNA_match	-3685	near	None

NG_042178.2/83281-83351(+)	9606	NG_042178.2:1..171946	region	0	inside s83280	['genomic DNA']
NG_042178.2/83281-83351(+)	9606	gene-ROCK1	gene	0	inside s78280	None
NG_042178.2/83281-83351(+)	9606	rna-NM_005406.2	mRNA	0	inside s78280	['Rho associated coiled-coil containing protein kinase 1']
NG_042178.2/83281-83351(+)	9606	id-ROCK1-10	exon	4566	near	None
NG_042178.2/83281-83351(+)	9606	exon-NM_005406.2-10	exon	4566	near	['Rho associated coiled-coil containing protein kinase 1']
NG_042178.2/83281-83351(+)	9606	cds-NP_005397.1-10	CDS	4566	near	['rho-associated protein kinase 1']
NG_042178.2/83281-83351(+)	9606	aln0-10	cDNA_match	4566	near	None
NG_042178.2/83281-83351(+)	9606	aln1-10	cDNA_match	4566	near	None

HM015596.1/82281-82351(+)	9606	HM015596.1:1..170116	region	0	inside s82280	['genomic DNA']
